RX Date/Time,Multiple Plot/Road Speed,Multiple Plot/Accelerator Pedal,Multiple Plot/Engine Load,Multiple Plot/Oil Pressure,Multiple Plot/Boost Pressure,Multiple Plot/Oil Temperature,Multiple Plot/Fuel Rate,Multiple Plot/Fuel Economy,Multiple Plot/Engine Speed,Multiple Plot/Trip Distance
2025/04/03 09:59:09::157,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::196,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::296,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::321,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::338,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::363,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::381,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::400,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::485,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::499,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::524,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::525,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::540,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::595,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::703,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::796,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::797,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::876,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::897,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::916,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:09::988,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::108,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::157,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::193,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::204,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::277,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::299,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::308,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::341,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::388,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::495,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::527,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::565,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::612,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::699,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::740,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::821,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::885,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::900,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:10::981,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::002,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::080,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::098,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::123,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::140,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::202,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::284,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::300,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::333,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::349,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::382,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::406,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::500,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::501,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::515,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::545,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::592,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::696,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::699,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::780,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::798,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::883,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:11::915,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::002,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::090,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::114,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::144,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::147,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::186,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::196,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::276,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::292,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::308,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::348,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::387,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::483,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::509,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::531,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::580,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::596,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::677,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::701,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::732,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::793,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::901,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::980,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:12::996,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::076,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::095,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::115,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::139,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::195,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::295,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::299,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::335,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::356,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::379,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::395,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::477,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::508,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::564,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::603,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::687,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::708,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::792,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::796,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::876,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::891,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::911,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:13::994,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::083,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::099,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::137,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::157,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::179,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::195,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::241,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::243,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::287,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::299,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::322,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::341,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::404,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::444,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::451,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::492,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::505,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::531,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::588,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::615,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::689,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::693,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::721,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::787,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::900,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::983,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:14::998,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::082,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::108,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::145,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::186,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::282,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::302,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::342,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::346,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::390,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::395,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::481,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::495,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::519,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::537,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::593,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::683,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::698,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::777,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::798,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::882,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::896,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:15::921,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::004,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::087,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::102,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::130,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::146,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::183,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::206,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::289,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::305,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::337,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::389,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::504,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::545,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::593,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::594,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::709,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::711,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::785,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::881,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::897,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::991,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:16::993,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::091,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::113,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::156,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::199,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::281,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::318,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::334,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::354,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::377,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::394,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::494,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::515,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::537,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::609,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::696,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::698,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::777,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::795,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::895,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::914,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:17::994,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::094,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::097,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::135,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::154,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::179,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::194,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::300,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::306,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::340,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::358,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::385,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::480,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::504,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::543,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::582,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::603,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::699,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::742,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::808,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::881,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::896,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::976,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:18::994,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::093,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::115,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::135,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::155,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::195,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::280,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::296,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::328,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::345,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::377,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::394,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::502,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::504,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::540,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::594,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::694,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::696,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::776,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::794,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::901,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::905,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:19::983,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::080,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::101,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::142,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::144,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::186,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::194,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::288,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::309,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::349,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::356,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::392,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::479,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::509,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::527,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::581,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::614,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::699,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::704,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::783,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::803,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::882,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::898,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:20::980,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::004,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::087,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::104,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::135,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::168,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::185,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::207,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::292,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::297,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::329,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::348,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::375,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::392,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::495,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::503,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::538,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::583,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::600,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::684,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::709,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::781,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::792,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::887,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::903,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:21::999,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::000,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::079,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::095,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::133,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::156,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::175,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::195,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::293,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::315,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::335,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::357,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::398,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::481,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::497,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::528,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::580,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::604,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::698,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
2025/04/03 09:59:22::717,0,0,0,0,0,36.94444444444444,0,0,0,4013.12
